date,state,indicator,contribution,target_transform
2016-06-30,ID,national_activity,-0.23243091077059627,qoq_ann
2016-09-30,ID,payroll,-0.5990728196350482,qoq_ann
2016-09-30,ID,coincident,0.2702492613753612,qoq_ann
2016-09-30,ID,claims,-0.11282267169602872,qoq_ann
2016-09-30,ID,national_activity,-0.2133242754697291,qoq_ann
2016-12-31,ID,payroll,0.38162794618013024,qoq_ann
2016-12-31,ID,coincident,1.0042354370409023,qoq_ann
2016-12-31,ID,claims,0.2720652186299388,qoq_ann
2016-12-31,ID,national_activity,-0.19414581071284337,qoq_ann
2017-03-31,ID,payroll,-0.341157150776053,qoq_ann
2017-03-31,ID,coincident,2.0605573044818066,qoq_ann
2017-03-31,ID,claims,-0.03172547870625336,qoq_ann
2017-03-31,ID,national_activity,-0.17453636921984764,qoq_ann
2017-06-30,ID,payroll,-0.06294112913342498,qoq_ann
2017-06-30,ID,coincident,1.8704782416283758,qoq_ann
2017-06-30,ID,claims,-0.26273058030161495,qoq_ann
2017-06-30,ID,national_activity,-0.15456778044676045,qoq_ann
2017-09-30,ID,payroll,0.15884868701525645,qoq_ann
2017-09-30,ID,coincident,-0.4225838932779424,qoq_ann
2017-09-30,ID,claims,-0.15565738205864565,qoq_ann
2017-09-30,ID,national_activity,-0.1357484629699665,qoq_ann
2017-12-31,ID,payroll,0.13041558254599525,qoq_ann
2017-12-31,ID,coincident,-0.3876816189875006,qoq_ann
2017-12-31,ID,claims,0.3249449189986702,qoq_ann
2017-12-31,ID,national_activity,-0.11678548658113551,qoq_ann
2018-03-31,ID,payroll,-0.3723288196560124,qoq_ann
2018-03-31,ID,coincident,2.0220406654404273,qoq_ann
2018-03-31,ID,claims,-0.06324714372117356,qoq_ann
2018-03-31,ID,national_activity,-0.09588311487981098,qoq_ann
2018-06-30,ID,payroll,-0.4567728673682647,qoq_ann
2018-06-30,ID,coincident,1.0787613020169253,qoq_ann
2018-06-30,ID,claims,-0.2432879592904564,qoq_ann
2018-06-30,ID,national_activity,-0.07411878970626672,qoq_ann
2018-09-30,ID,payroll,0.42197072589747575,qoq_ann
2018-09-30,ID,coincident,-0.7791025780395238,qoq_ann
2018-09-30,ID,claims,-0.12811575810759185,qoq_ann
2018-09-30,ID,national_activity,-0.05422203038919806,qoq_ann
2018-12-31,ID,payroll,-0.24731243380564236,qoq_ann
2018-12-31,ID,coincident,-1.8117555852120268,qoq_ann
2018-12-31,ID,claims,0.3735826284164999,qoq_ann
2018-12-31,ID,national_activity,-0.03798857332906236,qoq_ann
2019-03-31,ID,payroll,0.2689918742984413,qoq_ann
2019-03-31,ID,coincident,0.36851840065646624,qoq_ann
2019-03-31,ID,claims,-0.027332986429742454,qoq_ann
2019-03-31,ID,national_activity,-0.02046218606059754,qoq_ann
2019-06-30,ID,payroll,-0.20094837264796442,qoq_ann
2019-06-30,ID,coincident,0.9274064310027108,qoq_ann
2019-06-30,ID,claims,-0.24886272764753692,qoq_ann
2019-06-30,ID,national_activity,0.0009429918328558528,qoq_ann
2019-09-30,ID,payroll,0.2444606556417072,qoq_ann
2019-09-30,ID,coincident,-1.466694882086628,qoq_ann
2019-09-30,ID,claims,-0.1380845055346147,qoq_ann
2019-09-30,ID,national_activity,0.018038402365210662,qoq_ann
2019-12-31,ID,payroll,-0.5276372192364135,qoq_ann
2019-12-31,ID,coincident,1.2754129391029925,qoq_ann
2019-12-31,ID,claims,0.3145214724580011,qoq_ann
2019-12-31,ID,national_activity,0.03484649507349254,qoq_ann
2020-03-31,ID,payroll,0.5320649619214934,qoq_ann
2020-03-31,ID,coincident,-0.6808822501878217,qoq_ann
2020-03-31,ID,claims,0.30837207396342886,qoq_ann
2020-03-31,ID,national_activity,0.045692742932255545,qoq_ann
2020-06-30,ID,payroll,5.280073961476737,qoq_ann
2020-06-30,ID,coincident,-41.98283367305453,qoq_ann
2020-06-30,ID,claims,0.790912630226386,qoq_ann
2020-06-30,ID,national_activity,-0.22610991864098592,qoq_ann
2020-09-30,ID,payroll,-2.380794903600191,qoq_ann
2020-09-30,ID,coincident,26.87384484727359,qoq_ann
2020-09-30,ID,claims,-0.38108043083280174,qoq_ann
2020-09-30,ID,national_activity,-0.13459919167367357,qoq_ann
2020-12-31,ID,payroll,-1.383773930562769,qoq_ann
2020-12-31,ID,coincident,8.615152903965692,qoq_ann
2020-12-31,ID,claims,0.021350329934400405,qoq_ann
2020-12-31,ID,national_activity,-0.08489320810901149,qoq_ann
2021-03-31,ID,payroll,-1.1150718482849036,qoq_ann
2021-03-31,ID,coincident,2.0872567219270364,qoq_ann
2021-03-31,ID,claims,-0.03214258385004292,qoq_ann
2021-03-31,ID,national_activity,-0.0549403249493807,qoq_ann
2021-06-30,ID,payroll,-0.31947016994756106,qoq_ann
2021-06-30,ID,coincident,3.760191632053602,qoq_ann
2021-06-30,ID,claims,-0.25656279139441457,qoq_ann
2021-06-30,ID,national_activity,-0.019600232588377824,qoq_ann
2021-09-30,ID,payroll,-0.07364723603101,qoq_ann
2021-09-30,ID,coincident,2.40011317543201,qoq_ann
2021-09-30,ID,claims,-0.26059716487004914,qoq_ann
2021-09-30,ID,national_activity,0.02960294478415661,qoq_ann
2021-12-31,ID,payroll,-0.8152311621864213,qoq_ann
2021-12-31,ID,coincident,4.418724301651032,qoq_ann
2021-12-31,ID,claims,0.23981210710758333,qoq_ann
2021-12-31,ID,national_activity,0.07629209119605104,qoq_ann
2022-03-31,ID,payroll,-0.8796432528805026,qoq_ann
2022-03-31,ID,coincident,2.441091303659607,qoq_ann
2022-03-31,ID,claims,0.007047928783667549,qoq_ann
2022-03-31,ID,national_activity,0.1126377959413095,qoq_ann
2022-06-30,ID,payroll,0.8104100020100609,qoq_ann
2022-06-30,ID,coincident,-2.1957704091372703,qoq_ann
2022-06-30,ID,claims,-0.2030317050948151,qoq_ann
2022-06-30,ID,national_activity,0.143668120941215,qoq_ann
2022-09-30,ID,payroll,-0.44071309578275714,qoq_ann
2022-09-30,ID,coincident,-1.521361515824969,qoq_ann
2022-09-30,ID,claims,-0.10227108601880672,qoq_ann
2022-09-30,ID,national_activity,0.17196892661242402,qoq_ann
2022-12-31,ID,payroll,0.4542623972912996,qoq_ann
2022-12-31,ID,coincident,-0.887118505951863,qoq_ann
2022-12-31,ID,claims,0.4515643970193215,qoq_ann
2022-12-31,ID,national_activity,0.19667825948271886,qoq_ann
2023-03-31,ID,payroll,0.5121880550139681,qoq_ann
2023-03-31,ID,coincident,-0.8001002214714436,qoq_ann
2023-03-31,ID,claims,-0.022065619899792093,qoq_ann
2023-03-31,ID,national_activity,0.21973551486459256,qoq_ann
2023-06-30,ID,payroll,-0.812903251968246,qoq_ann
2023-06-30,ID,coincident,-0.24104557723866615,qoq_ann
2023-06-30,ID,claims,-0.20930128584988467,qoq_ann
2023-06-30,ID,national_activity,0.24142801058211857,qoq_ann
2023-09-30,ID,payroll,0.8351399017578579,qoq_ann
2023-09-30,ID,coincident,-2.9293478450598447,qoq_ann
2023-09-30,ID,claims,-0.14855331528261734,qoq_ann
2023-09-30,ID,national_activity,0.2624022117394622,qoq_ann
2023-12-31,ID,payroll,-1.2200220897797696,qoq_ann
2023-12-31,ID,coincident,-0.06949547603352904,qoq_ann
2023-12-31,ID,claims,0.2946531411055753,qoq_ann
2023-12-31,ID,national_activity,0.28107787030422005,qoq_ann
2024-03-31,ID,payroll,1.6871030836129175,qoq_ann
2024-03-31,ID,coincident,-2.8646347516331985,qoq_ann
2024-03-31,ID,claims,-0.002902465647398924,qoq_ann
2024-03-31,ID,national_activity,0.3006154823411972,qoq_ann
2024-06-30,ID,payroll,0.010769676520337654,qoq_ann
2024-06-30,ID,coincident,-1.1541724653730174,qoq_ann
2024-06-30,ID,claims,-0.2055330662577075,qoq_ann
2024-06-30,ID,national_activity,0.3190756525378997,qoq_ann
2024-09-30,ID,payroll,0.13976826042660692,qoq_ann
2024-09-30,ID,coincident,-0.31157061241315914,qoq_ann
2024-09-30,ID,claims,-0.1625046626884606,qoq_ann
2024-09-30,ID,national_activity,0.3347344739498892,qoq_ann
2024-12-31,ID,payroll,0.7444941786176122,qoq_ann
2024-12-31,ID,coincident,-1.7386904238116736,qoq_ann
2024-12-31,ID,claims,0.3240738535042536,qoq_ann
2024-12-31,ID,national_activity,0.35333830305862757,qoq_ann
2015-06-30,IL,payroll,0.501194921590921,qoq_ann
2015-06-30,IL,coincident,0.06362723338934666,qoq_ann
2015-06-30,IL,claims,-0.8297323366382929,qoq_ann
2015-06-30,IL,national_activity,0.06908517125021467,qoq_ann
2015-09-30,IL,payroll,-0.02502466479452935,qoq_ann
2015-09-30,IL,coincident,0.18285940614848817,qoq_ann
2015-09-30,IL,claims,-0.2992013104571519,qoq_ann
2015-09-30,IL,national_activity,0.06428522526764076,qoq_ann
2015-12-31,IL,payroll,0.11438614545026467,qoq_ann
2015-12-31,IL,coincident,-1.0752176056685978,qoq_ann
2015-12-31,IL,claims,0.5609073111169618,qoq_ann
2015-12-31,IL,national_activity,0.06004527298303371,qoq_ann
2016-03-31,IL,payroll,-0.07959071278673108,qoq_ann
2016-03-31,IL,coincident,-0.8214605658450025,qoq_ann
2016-03-31,IL,claims,0.20036718447574742,qoq_ann
2016-03-31,IL,national_activity,0.05570932177877519,qoq_ann
2016-06-30,IL,payroll,-0.0816246644266843,qoq_ann
2016-06-30,IL,coincident,0.8490829708771265,qoq_ann
2016-06-30,IL,claims,-0.7452279685993998,qoq_ann
2016-06-30,IL,national_activity,0.051773366073064486,qoq_ann
2016-09-30,IL,payroll,0.224563163445135,qoq_ann
2016-09-30,IL,coincident,0.7043456638268928,qoq_ann
2016-09-30,IL,claims,-0.4321797347231388,qoq_ann
2016-09-30,IL,national_activity,0.0475174139685156,qoq_ann
2016-12-31,IL,payroll,-0.044642046628565156,qoq_ann
2016-12-31,IL,coincident,1.0108431809008986,qoq_ann
2016-12-31,IL,claims,0.5986688799875773,qoq_ann
2016-12-31,IL,national_activity,0.04324546204402475,qoq_ann
2017-03-31,IL,payroll,0.047696139031022884,qoq_ann
2017-03-31,IL,coincident,1.4814536075557712,qoq_ann
2017-03-31,IL,claims,0.18494430291259834,qoq_ann
2017-03-31,IL,national_activity,0.03887751119988237,qoq_ann
2017-06-30,IL,payroll,0.14498117151000844,qoq_ann
2017-06-30,IL,coincident,0.4004895992726995,qoq_ann
2017-06-30,IL,claims,-0.8345315705625375,qoq_ann
2017-06-30,IL,national_activity,0.03442956125603043,qoq_ann
2017-09-30,IL,payroll,0.05268738683568384,qoq_ann
2017-09-30,IL,coincident,-0.29208632346960145,qoq_ann
2017-09-30,IL,claims,-0.41299802625061494,qoq_ann
2017-09-30,IL,national_activity,0.030237608431249213,qoq_ann
2017-12-31,IL,payroll,0.03217344938698417,qoq_ann
2017-12-31,IL,coincident,0.6212190281966273,qoq_ann
2017-12-31,IL,claims,0.577454897668212,qoq_ann
2017-12-31,IL,national_activity,0.02601365596658406,qoq_ann
2018-03-31,IL,payroll,0.16600246407839384,qoq_ann
2018-03-31,IL,coincident,1.2762691103463097,qoq_ann
2018-03-31,IL,claims,0.17358842079156875,qoq_ann
2018-03-31,IL,national_activity,0.021357708363487368,qoq_ann
2018-06-30,IL,payroll,-0.09575170207005292,qoq_ann
2018-06-30,IL,coincident,0.08524929793951452,qoq_ann
2018-06-30,IL,claims,-0.8560755262809799,qoq_ann
2018-06-30,IL,national_activity,0.016509762921087686,qoq_ann
2018-09-30,IL,payroll,0.04483068070358416,qoq_ann
2018-09-30,IL,coincident,-0.6572763313326756,qoq_ann
2018-09-30,IL,claims,-0.5308241698072222,qoq_ann
2018-09-30,IL,national_activity,0.012077812797177711,qoq_ann
2018-12-31,IL,payroll,-0.1351085160381502,qoq_ann
2018-12-31,IL,coincident,-1.2745168330473349,qoq_ann
2018-12-31,IL,claims,0.773241872344402,qoq_ann
2018-12-31,IL,national_activity,0.008461853490305255,qoq_ann
2019-03-31,IL,payroll,-0.06298698829157715,qoq_ann
2019-03-31,IL,coincident,0.5645385268963631,qoq_ann
2019-03-31,IL,claims,0.2952124043925236,qoq_ann
2019-03-31,IL,national_activity,0.004557897424478418,qoq_ann
2019-06-30,IL,payroll,0.1411844194905184,qoq_ann
2019-06-30,IL,coincident,1.8555301283277696,qoq_ann
2019-06-30,IL,claims,-0.9081498950486252,qoq_ann
2019-06-30,IL,national_activity,-0.00021004891821183846,qoq_ann
2019-09-30,IL,payroll,-0.1250670964730297,qoq_ann
2019-09-30,IL,coincident,0.6404710131810792,qoq_ann
2019-09-30,IL,claims,-0.33230334499233194,qoq_ann
2019-09-30,IL,national_activity,-0.004018006064387148,qoq_ann
2019-12-31,IL,payroll,-0.09403102515059242,qoq_ann
2019-12-31,IL,coincident,0.05105422514893383,qoq_ann
2019-12-31,IL,claims,0.7709708144587424,qoq_ann
2019-12-31,IL,national_activity,-0.007761963930794861,qoq_ann
2020-03-31,IL,payroll,-0.5661972651746595,qoq_ann
2020-03-31,IL,coincident,-6.6631762941032955,qoq_ann
2020-03-31,IL,claims,0.8594806817447385,qoq_ann
2020-03-31,IL,national_activity,-0.010177936742023753,qoq_ann
2020-06-30,IL,payroll,-6.908822682530327,qoq_ann
2020-06-30,IL,coincident,-33.8540021385599,qoq_ann
2020-06-30,IL,claims,6.327469055390406,qoq_ann
2020-06-30,IL,national_activity,0.0503653819181761,qoq_ann
2020-09-30,IL,payroll,2.480977875555083,qoq_ann
2020-09-30,IL,coincident,18.134352007349143,qoq_ann
2020-09-30,IL,claims,-0.7818189002249661,qoq_ann
2020-09-30,IL,national_activity,0.02998161131217856,qoq_ann
2020-12-31,IL,payroll,-0.16366247644285606,qoq_ann
2020-12-31,IL,coincident,6.415799683081818,qoq_ann
2020-12-31,IL,claims,-0.9802923432679225,qoq_ann
2020-12-31,IL,national_activity,0.018909735912374676,qoq_ann
2021-03-31,IL,payroll,1.0653714354227164,qoq_ann
2021-03-31,IL,coincident,4.04900812158677,qoq_ann
2021-03-31,IL,claims,-0.8706413517899004,qoq_ann
2021-03-31,IL,national_activity,0.012237810996596767,qoq_ann
2021-06-30,IL,payroll,0.2614947638961095,qoq_ann
2021-06-30,IL,coincident,1.7553824670529863,qoq_ann
2021-06-30,IL,claims,-0.4463982437525199,qoq_ann
2021-06-30,IL,national_activity,0.004365899585175428,qoq_ann
2021-09-30,IL,payroll,0.5720632368692262,qoq_ann
2021-09-30,IL,coincident,3.8345888964032,qoq_ann
2021-09-30,IL,claims,-0.20498879621336638,qoq_ann
2021-09-30,IL,national_activity,-0.006593977075035162,qoq_ann
2021-12-31,IL,payroll,1.2352901648359156,qoq_ann
2021-12-31,IL,coincident,3.8284274024370335,qoq_ann
2021-12-31,IL,claims,-1.2000153926502173,qoq_ann
2021-12-31,IL,national_activity,-0.016993860037278888,qoq_ann
2022-03-31,IL,payroll,0.3498513588722755,qoq_ann
2022-03-31,IL,coincident,0.5876154733084987,qoq_ann
2022-03-31,IL,claims,-0.12188656102962474,qoq_ann
2022-03-31,IL,national_activity,-0.025089768927886877,qoq_ann
2022-06-30,IL,payroll,0.27378237659078153,qoq_ann
2022-06-30,IL,coincident,0.19205976268677907,qoq_ann
2022-06-30,IL,claims,-1.1387097099275225,qoq_ann
2022-06-30,IL,national_activity,-0.03200169114279354,qoq_ann
2022-09-30,IL,payroll,0.48797775456056075,qoq_ann
2022-09-30,IL,coincident,0.18172701656075516,qoq_ann
2022-09-30,IL,claims,-0.4464937590579747,qoq_ann
2022-09-30,IL,national_activity,-0.038305620199907235,qoq_ann
2022-12-31,IL,payroll,-0.08960588970284661,qoq_ann
2022-12-31,IL,coincident,-0.5582997076704216,qoq_ann
2022-12-31,IL,claims,1.0927659141339947,qoq_ann
2022-12-31,IL,national_activity,-0.04380955825992545,qoq_ann
2023-03-31,IL,payroll,0.40890261009270923,qoq_ann
2023-03-31,IL,coincident,1.2225824095805249,qoq_ann
2023-03-31,IL,claims,0.4119055577720713,qoq_ann
2023-03-31,IL,national_activity,-0.04894550046127959,qoq_ann
2023-06-30,IL,payroll,0.30056325512846654,qoq_ann
2023-06-30,IL,coincident,-0.3528478311763828,qoq_ann
2023-06-30,IL,claims,-0.6700121731019345,qoq_ann
2023-06-30,IL,national_activity,-0.053777446083737364,qoq_ann
2023-09-30,IL,payroll,-0.2725441156351965,qoq_ann
2023-09-30,IL,coincident,-2.3211918659410173,qoq_ann
2023-09-30,IL,claims,-0.26939149780307553,qoq_ann
2023-09-30,IL,national_activity,-0.05844939350677615,qoq_ann
2023-12-31,IL,payroll,-0.2412587416087922,qoq_ann
2023-12-31,IL,coincident,-0.9220065777262374,qoq_ann
2023-12-31,IL,claims,0.5826887967589596,qoq_ann
2023-12-31,IL,national_activity,-0.06260934669167365,qoq_ann
2024-03-31,IL,payroll,0.13766214630902626,qoq_ann
2024-03-31,IL,coincident,-1.0762793864067608,qoq_ann
2024-03-31,IL,claims,0.24979273672001623,qoq_ann
2024-03-31,IL,national_activity,-0.06696129771587406,qoq_ann
2024-06-30,IL,payroll,-0.009967751231155359,qoq_ann
2024-06-30,IL,coincident,-0.8372444317898827,qoq_ann
2024-06-30,IL,claims,-0.678839605774407,qoq_ann
2024-06-30,IL,national_activity,-0.07107325144094573,qoq_ann
2024-09-30,IL,payroll,0.041852678058438,qoq_ann
2024-09-30,IL,coincident,0.09385595547950477,qoq_ann
2024-09-30,IL,claims,-0.3043497602180334,qoq_ann
2024-09-30,IL,national_activity,-0.07456121218828292,qoq_ann
2024-12-31,IL,payroll,-0.08960325872807814,qoq_ann
2024-12-31,IL,coincident,0.6231737052022901,qoq_ann
2024-12-31,IL,claims,0.6356031475032409,qoq_ann
2024-12-31,IL,national_activity,-0.07870516555323824,qoq_ann
2015-06-30,IN,payroll,1.174661117175519,qoq_ann
2015-06-30,IN,coincident,3.23795346767665,qoq_ann
2015-06-30,IN,claims,-2.145988084070998,qoq_ann
2015-06-30,IN,national_activity,-0.6665057378944672,qoq_ann
2015-09-30,IN,payroll,-0.0683955382137573,qoq_ann
2015-09-30,IN,coincident,0.7492416575120506,qoq_ann
2015-09-30,IN,claims,-0.6850994000792026,qoq_ann
2015-09-30,IN,national_activity,-0.6201978040633115,qoq_ann
2015-12-31,IN,payroll,0.4650331216697863,qoq_ann
2015-12-31,IN,coincident,-0.8134610407563482,qoq_ann
2015-12-31,IN,claims,0.7794227631585811,qoq_ann
2015-12-31,IN,national_activity,-0.5792924625124563,qoq_ann
2016-03-31,IN,payroll,0.03013949005929374,qoq_ann
2016-03-31,IN,coincident,-0.5382389137614123,qoq_ann
2016-03-31,IN,claims,0.34391656988463354,qoq_ann
2016-03-31,IN,national_activity,-0.537460962284978,qoq_ann
2016-06-30,IN,payroll,-0.7635217272371375,qoq_ann
2016-06-30,IN,coincident,-0.9046967281650936,qoq_ann
2016-06-30,IN,claims,-1.7504897551415646,qoq_ann
2016-06-30,IN,national_activity,-0.4994884565434293,qoq_ann
2016-09-30,IN,payroll,1.2097320623588752,qoq_ann
2016-09-30,IN,coincident,2.5213577355547168,qoq_ann
2016-09-30,IN,claims,-0.9399825605301286,qoq_ann
2016-09-30,IN,national_activity,-0.45842875521313764,qoq_ann
2016-12-31,IN,payroll,-0.6663847847946993,qoq_ann
2016-12-31,IN,coincident,0.24104818453219087,qoq_ann
2016-12-31,IN,claims,1.1318923599115596,qoq_ann
2016-12-31,IN,national_activity,-0.41721469410340833,qoq_ann
2017-03-31,IN,payroll,0.3163781012981206,qoq_ann
2017-03-31,IN,coincident,2.1400176437515888,qoq_ann
2017-03-31,IN,claims,-0.2315450077473035,qoq_ann
2017-03-31,IN,national_activity,-0.3750744743170554,qoq_ann
2017-06-30,IN,payroll,0.4211542281329524,qoq_ann
2017-06-30,IN,coincident,0.3184069911369464,qoq_ann
2017-06-30,IN,claims,-2.6347940822415685,qoq_ann
2017-06-30,IN,national_activity,-0.3321624556335166,qoq_ann
2017-09-30,IN,payroll,-0.15259742169608853,qoq_ann
2017-09-30,IN,coincident,-0.717939328246572,qoq_ann
2017-09-30,IN,claims,-0.8509142927582162,qoq_ann
2017-09-30,IN,national_activity,-0.2917201934209738,qoq_ann
2017-12-31,IN,payroll,-0.23509589850375334,qoq_ann
2017-12-31,IN,coincident,0.4797852937647837,qoq_ann
2017-12-31,IN,claims,0.574174734410086,qoq_ann
2017-12-31,IN,national_activity,-0.2509692116495556,qoq_ann
2018-03-31,IN,payroll,0.18003323100227472,qoq_ann
2018-03-31,IN,coincident,-0.378755505775179,qoq_ann
2018-03-31,IN,claims,0.33619252964284846,qoq_ann
2018-03-31,IN,national_activity,-0.2060505158333345,qoq_ann
2018-06-30,IN,payroll,0.3177882772015367,qoq_ann
2018-06-30,IN,coincident,-0.9887880555386231,qoq_ann
2018-06-30,IN,claims,-1.8822682264892996,qoq_ann
2018-06-30,IN,national_activity,-0.1592795026638668,qoq_ann
2018-09-30,IN,payroll,-0.22358504839552212,qoq_ann
2018-09-30,IN,coincident,-1.5254794449605205,qoq_ann
2018-09-30,IN,claims,-0.7143067915916613,qoq_ann
2018-09-30,IN,national_activity,-0.11652184375976568,qoq_ann
2018-12-31,IN,payroll,-0.8236458972758882,qoq_ann
2018-12-31,IN,coincident,-1.9568579126329662,qoq_ann
2018-12-31,IN,claims,0.8152469148949093,qoq_ann
2018-12-31,IN,national_activity,-0.08163653360696059,qoq_ann
2019-03-31,IN,payroll,0.6294452205854504,qoq_ann
2019-03-31,IN,coincident,1.4183814921175326,qoq_ann
2019-03-31,IN,claims,0.2625006044557627,qoq_ann
2019-03-31,IN,national_activity,-0.04397274742428666,qoq_ann
2019-06-30,IN,payroll,-0.7738782710287943,qoq_ann
2019-06-30,IN,coincident,-0.343845063376661,qoq_ann
2019-06-30,IN,claims,-1.9253661983476182,qoq_ann
2019-06-30,IN,national_activity,0.0020264668479964285,qoq_ann
2019-09-30,IN,payroll,-0.23657073758503616,qoq_ann
2019-09-30,IN,coincident,-1.4882293674208291,qoq_ann
2019-09-30,IN,claims,-0.5021261925833453,qoq_ann
2019-09-30,IN,national_activity,0.03876409435404676,qoq_ann
2019-12-31,IN,payroll,-0.13978495915060274,qoq_ann
2019-12-31,IN,coincident,-0.78456898632851,qoq_ann
2019-12-31,IN,claims,0.8925414230908993,qoq_ann
2019-12-31,IN,national_activity,0.0748842827423489,qoq_ann
2020-03-31,IN,payroll,-2.489738359811622,qoq_ann
2020-03-31,IN,coincident,-4.679253525884746,qoq_ann
2020-03-31,IN,claims,3.138063909671725,qoq_ann
2020-03-31,IN,national_activity,0.0981926094373642,qoq_ann
2020-06-30,IN,payroll,-13.256641844722136,qoq_ann
2020-06-30,IN,coincident,-44.33784892736012,qoq_ann
2020-06-30,IN,claims,20.840345784870795,qoq_ann
2020-06-30,IN,national_activity,-0.48590479595295655,qoq_ann
2020-09-30,IN,payroll,6.629313934650362,qoq_ann
2020-09-30,IN,coincident,32.14300764292718,qoq_ann
2020-09-30,IN,claims,-1.4444502558109675,qoq_ann
2020-09-30,IN,national_activity,-0.2892504369499784,qoq_ann
2020-12-31,IN,payroll,1.2263809397970993,qoq_ann
2020-12-31,IN,coincident,12.232488291737788,qoq_ann
2020-12-31,IN,claims,-2.929992773769412,qoq_ann
2020-12-31,IN,national_activity,-0.18243346957944506,qoq_ann
2021-03-31,IN,payroll,0.725606260734447,qoq_ann
2021-03-31,IN,coincident,3.605429241962797,qoq_ann
2021-03-31,IN,claims,-1.309516189706179,qoq_ann
2021-03-31,IN,national_activity,-0.11806544155413683,qoq_ann
2021-06-30,IN,payroll,0.934401856854614,qoq_ann
2021-06-30,IN,coincident,3.0489246996589543,qoq_ann
2021-06-30,IN,claims,-0.9545767667864407,qoq_ann
2021-06-30,IN,national_activity,-0.042120430071040105,qoq_ann
2021-09-30,IN,payroll,0.010681388772182563,qoq_ann
2021-09-30,IN,coincident,4.05573337227556,qoq_ann
2021-09-30,IN,claims,-1.6876327669746616,qoq_ann
2021-09-30,IN,national_activity,0.06361601884343386,qoq_ann
2021-12-31,IN,payroll,3.3974548433938363,qoq_ann
2021-12-31,IN,coincident,5.727365463381914,qoq_ann
2021-12-31,IN,claims,-1.7745487989795787,qoq_ann
2021-12-31,IN,national_activity,0.1639498754776072,qoq_ann
2022-03-31,IN,payroll,1.2118610970216446,qoq_ann
2022-03-31,IN,coincident,1.490729686001659,qoq_ann
2022-03-31,IN,claims,-0.9386693058172206,qoq_ann
2022-03-31,IN,national_activity,0.24205592387282326,qoq_ann
2022-06-30,IN,payroll,0.05910032523820494,qoq_ann
2022-06-30,IN,coincident,-1.1560594559931332,qoq_ann
2022-06-30,IN,claims,-1.6099813685698536,qoq_ann
2022-06-30,IN,national_activity,0.3087393485896899,qoq_ann
2022-09-30,IN,payroll,1.7372452585565805,qoq_ann
2022-09-30,IN,coincident,-0.03338641268553562,qoq_ann
2022-09-30,IN,claims,0.2062621509192468,qoq_ann
2022-09-30,IN,national_activity,0.36955710168794076,qoq_ann
2022-12-31,IN,payroll,-0.393070723684644,qoq_ann
2022-12-31,IN,coincident,-2.5090929547221927,qoq_ann
2022-12-31,IN,claims,0.8303914036992989,qoq_ann
2022-12-31,IN,national_activity,0.4226568658143339,qoq_ann
2023-03-31,IN,payroll,0.921247143302562,qoq_ann
2023-03-31,IN,coincident,0.06708692491538135,qoq_ann
2023-03-31,IN,claims,-0.3624670322624696,qoq_ann
2023-03-31,IN,national_activity,0.4722063550136712,qoq_ann
2023-06-30,IN,payroll,0.007341231187565294,qoq_ann
2023-06-30,IN,coincident,-1.155591782689188,qoq_ann
2023-06-30,IN,claims,-1.0835446224903322,qoq_ann
2023-06-30,IN,national_activity,0.5188230084037018,qoq_ann
2023-09-30,IN,payroll,-0.08448499544972318,qoq_ann
2023-09-30,IN,coincident,-1.522692896394941,qoq_ann
2023-09-30,IN,claims,-0.5175688594306104,qoq_ann
2023-09-30,IN,national_activity,0.5638960639993619,qoq_ann
2023-12-31,IN,payroll,-0.34322417645101816,qoq_ann
2023-12-31,IN,coincident,-2.3348084227501955,qoq_ann
2023-12-31,IN,claims,0.3015216035886237,qoq_ann
2023-12-31,IN,national_activity,0.6040296066530313,qoq_ann
2024-03-31,IN,payroll,-0.29786334524192043,qoq_ann
2024-03-31,IN,coincident,-2.3058723483119214,qoq_ann
2024-03-31,IN,claims,-0.41985736219109254,qoq_ann
2024-03-31,IN,national_activity,0.6460154666599465,qoq_ann
2024-06-30,IN,payroll,-0.06009761500634958,qoq_ann
2024-06-30,IN,coincident,-1.7390567667778347,qoq_ann
2024-06-30,IN,claims,-1.219416962514989,qoq_ann
2024-06-30,IN,national_activity,0.6856859299753034,qoq_ann
2024-09-30,IN,payroll,-0.6053731340097843,qoq_ann
2024-09-30,IN,coincident,-1.9800020606056277,qoq_ann
2024-09-30,IN,claims,-0.20440453742231793,qoq_ann
2024-09-30,IN,national_activity,0.7193363618926114,qoq_ann
2024-12-31,IN,payroll,0.008955349265568945,qoq_ann
2024-12-31,IN,coincident,0.7175681122304638,qoq_ann
2024-12-31,IN,claims,0.26703544210806685,qoq_ann
2024-12-31,IN,national_activity,0.759315544766841,qoq_ann
2015-06-30,KS,payroll,0.4401983360647607,qoq_ann
2015-06-30,KS,coincident,0.5121389291203695,qoq_ann
2015-06-30,KS,claims,-0.573135405733389,qoq_ann
2015-06-30,KS,national_activity,1.738697754779541,qoq_ann
2015-09-30,KS,payroll,-0.5996932184911236,qoq_ann
2015-09-30,KS,coincident,0.4848428650408481,qoq_ann
2015-09-30,KS,claims,-0.5336856909158193,qoq_ann
2015-09-30,KS,national_activity,1.617895343032774,qoq_ann
2015-12-31,KS,payroll,-0.28365059868115083,qoq_ann
2015-12-31,KS,coincident,-0.10135119631556268,qoq_ann
2015-12-31,KS,claims,0.3107518472579082,qoq_ann
